PROJECT_ID,PROJECT_NAME,PROJECT_CUSTOMER,PROJECT_VERTICAL,PROJECT_EXECUTION_UNIT,PROJECT_TYPE,PROJECT_STATUS,PROJECT_MANAGER_ID,PROJECT_MANAGER_NAME,ASDM_NUMBER,ASDM_NAME,PM_STATUS,BILLING_CYCLE_START_DATE,BILLING_CYCLE_END_DATE,Vertical,Unit,Commercial Model
PID_1577,PRJ_1577,CUST_219,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_37,Project_Manager_37,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_1578,PRJ_1578,CUST_320,PRJ_Vert_01,PRJ_Exec_43,Standard Billable,Active,PM_459,Project_Manager_459,ASDM_140,Account_Service_Delivery_Manager_139,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_02,Commercial_Model_03
PID_1579,PRJ_1579,CUST_212,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_624,Project_Manager_623,ASDM_110,Account_Service_Delivery_Manager_109,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1581,PRJ_1581,CUST_186,PRJ_Vert_04,PRJ_Exec_13,Standard Billable,Active,PM_625,Project_Manager_624,ASDM_126,Account_Service_Delivery_Manager_125,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_02,Commercial_Model_02
PID_1582,PRJ_1582,CUST_146,PRJ_Vert_03,PRJ_Exec_30,Standard Billable,Active,PM_354,Project_Manager_354,ASDM_98,Account_Service_Delivery_Manager_97,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1583,PRJ_1583,CUST_229,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_554,Project_Manager_554,ASDM_120,Account_Service_Delivery_Manager_119,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_01
PID_1584,PRJ_1584,CUST_395,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_626,Project_Manager_625,ASDM_88,Account_Service_Delivery_Manager_87,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1585,PRJ_1585,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_627,Project_Manager_626,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1586,PRJ_1586,CUST_191,PRJ_Vert_04,PRJ_Exec_16,Standard Billable,Active,PM_246,Project_Manager_246,ASDM_106,Account_Service_Delivery_Manager_105,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_1587,PRJ_1587,CUST_20,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_28,Project_Manager_28,ASDM_20,Account_Service_Delivery_Manager_20,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1588,PRJ_1588,CUST_38,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_42,Project_Manager_42,ASDM_40,Account_Service_Delivery_Manager_40,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1589,PRJ_1589,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1590,PRJ_1590,CUST_42,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_628,Project_Manager_627,ASDM_42,Account_Service_Delivery_Manager_42,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1592,PRJ_1592,CUST_333,PRJ_Vert_06,PRJ_Exec_51,Standard Billable,Active,PM_500,Project_Manager_500,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_02,Commercial_Model_02
PID_779,PRJ_779,CUST_40,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_392,Project_Manager_392,ASDM_41,Account_Service_Delivery_Manager_41,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_03
PID_1594,PRJ_1594,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_150,Project_Manager_150,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1595,PRJ_1595,CUST_396,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_91,Project_Manager_91,ASDM_62,Account_Service_Delivery_Manager_61,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1596,PRJ_1596,CUST_238,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_264,Project_Manager_264,ASDM_103,Account_Service_Delivery_Manager_102,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1597,PRJ_1597,CUST_154,PRJ_Vert_03,PRJ_Exec_05,Standard Billable,Active,PM_629,Project_Manager_628,ASDM_95,Account_Service_Delivery_Manager_94,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1598,PRJ_1598,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1599,PRJ_1599,CUST_92,PRJ_Vert_03,PRJ_Exec_13,Standard Billable,Active,PM_551,Project_Manager_551,ASDM_138,Account_Service_Delivery_Manager_137,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_03
PID_1601,PRJ_1601,CUST_219,PRJ_Vert_02,PRJ_Exec_07,Standard Billable,Active,PM_37,Project_Manager_37,ASDM_35,Account_Service_Delivery_Manager_35,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_1602,PRJ_1602,CUST_133,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_127,Project_Manager_127,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1603,PRJ_1603,CUST_10,PRJ_Vert_04,PRJ_Exec_08,Standard Billable,Active,PM_10,Project_Manager_10,ASDM_10,Account_Service_Delivery_Manager_10,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_04
PID_1604,PRJ_1604,CUST_13,PRJ_Vert_06,PRJ_Exec_25,Standard Billable,Active,PM_330,Project_Manager_330,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1605,PRJ_1605,CUST_13,PRJ_Vert_06,PRJ_Exec_25,Standard Billable,Active,PM_43,Project_Manager_43,ASDM_36,Account_Service_Delivery_Manager_36,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_519,PRJ_519,CUST_54,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_71,Project_Manager_71,ASDM_58,Account_Service_Delivery_Manager_50,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1606,PRJ_1606,CUST_111,PRJ_Vert_04,PRJ_Exec_04,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_1607,PRJ_1607,CUST_113,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_138,Project_Manager_138,ASDM_79,Account_Service_Delivery_Manager_78,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1608,PRJ_1608,CUST_263,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_363,Project_Manager_363,ASDM_124,Account_Service_Delivery_Manager_123,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_1547,PRJ_1547,CUST_397,PRJ_Vert_05,PRJ_Exec_05,Standard Billable,Active,PM_542,Project_Manager_542,ASDM_76,Account_Service_Delivery_Manager_75,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_02
PID_1609,PRJ_1609,CUST_132,PRJ_Vert_01,PRJ_Exec_05,Standard Billable,Active,PM_630,Project_Manager_629,ASDM_87,Account_Service_Delivery_Manager_86,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_1610,PRJ_1610,CUST_104,PRJ_Vert_05,PRJ_Exec_31,Standard Billable,Active,PM_127,Project_Manager_127,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1611,PRJ_1611,CUST_179,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_463,Project_Manager_463,ASDM_102,Account_Service_Delivery_Manager_101,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1612,PRJ_1612,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_631,Project_Manager_630,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1613,PRJ_1613,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_206,Project_Manager_206,ASDM_03,Account_Service_Delivery_Manager_03,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_05
PID_1614,PRJ_1614,CUST_398,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_632,Project_Manager_631,ASDM_02,Account_Service_Delivery_Manager_02,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1615,PRJ_1615,CUST_205,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_01,Project_Manager_01,ASDM_01,Account_Service_Delivery_Manager_01,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_802,PRJ_802,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_404,Project_Manager_404,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1618,PRJ_1618,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_633,Project_Manager_632,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_1619,PRJ_1619,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1080,PRJ_1080,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_488,Project_Manager_488,ASDM_27,Account_Service_Delivery_Manager_27,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_01
PID_1620,PRJ_1620,CUST_03,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_03,Project_Manager_03,ASDM_03,Account_Service_Delivery_Manager_03,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_03
PID_1621,PRJ_1621,CUST_13,PRJ_Vert_06,PRJ_Exec_21,Standard Billable,Active,PM_38,Project_Manager_38,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1622,PRJ_1622,CUST_174,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_223,Project_Manager_223,ASDM_70,Account_Service_Delivery_Manager_69,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_302,PRJ_302,CUST_163,PRJ_Vert_02,PRJ_Exec_16,Standard Billable,Active,PM_211,Project_Manager_211,ASDM_59,Account_Service_Delivery_Manager_58,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1623,PRJ_1623,CUST_281,PRJ_Vert_02,PRJ_Exec_44,Standard Billable,Active,PM_193,Project_Manager_193,ASDM_94,Account_Service_Delivery_Manager_93,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_02,Commercial_Model_03
PID_304,PRJ_304,CUST_13,PRJ_Vert_06,PRJ_Exec_11,Standard Billable,Active,PM_212,Project_Manager_212,ASDM_13,Account_Service_Delivery_Manager_13,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1625,PRJ_1625,CUST_249,PRJ_Vert_06,PRJ_Exec_49,Standard Billable,Active,PM_634,Project_Manager_633,ASDM_49,Account_Service_Delivery_Manager_49,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_306,PRJ_306,CUST_49,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_53,Project_Manager_53,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1627,PRJ_1627,CUST_132,PRJ_Vert_01,PRJ_Exec_16,Standard Billable,Active,PM_158,Project_Manager_158,ASDM_87,Account_Service_Delivery_Manager_86,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_308,PRJ_308,CUST_167,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_144,Project_Manager_144,,,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1365,PRJ_1365,CUST_200,PRJ_Vert_01,PRJ_Exec_20,Standard Billable,Active,PM_263,Project_Manager_263,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_1628,PRJ_1628,CUST_399,PRJ_Vert_06,PRJ_Exec_12,Standard Billable,Active,PM_119,Project_Manager_119,ASDM_14,Account_Service_Delivery_Manager_14,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1629,PRJ_1629,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_636,Project_Manager_635,ASDM_27,Account_Service_Delivery_Manager_27,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1630,PRJ_1630,CUST_59,PRJ_Vert_08,PRJ_Exec_05,Standard Billable,Active,PM_532,Project_Manager_532,ASDM_54,Account_Service_Delivery_Manager_54,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_08,Unit_01,Commercial_Model_02
PID_1631,PRJ_1631,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_150,Project_Manager_150,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_310,PRJ_310,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_213,Project_Manager_213,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1101,PRJ_1101,CUST_121,PRJ_Vert_01,PRJ_Exec_24,Standard Billable,Active,PM_146,Project_Manager_146,ASDM_81,Account_Service_Delivery_Manager_80,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_02
PID_1632,PRJ_1632,CUST_103,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_637,Project_Manager_636,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1633,PRJ_1633,CUST_43,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1636,PRJ_1636,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1637,PRJ_1637,CUST_400,PRJ_Vert_02,PRJ_Exec_05,Standard Billable,Active,PM_186,Project_Manager_186,ASDM_77,Account_Service_Delivery_Manager_76,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1638,PRJ_1638,CUST_82,PRJ_Vert_06,PRJ_Exec_31,Standard Billable,Active,PM_638,Project_Manager_637,ASDM_66,Account_Service_Delivery_Manager_65,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_01
PID_1639,PRJ_1639,CUST_13,PRJ_Vert_06,PRJ_Exec_21,Standard Billable,Active,PM_38,Project_Manager_38,ASDM_36,Account_Service_Delivery_Manager_36,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1640,PRJ_1640,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1641,PRJ_1641,CUST_71,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_639,Project_Manager_638,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1642,PRJ_1642,CUST_32,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_640,Project_Manager_639,ASDM_33,Account_Service_Delivery_Manager_33,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1643,PRJ_1643,CUST_67,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_253,Project_Manager_253,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1644,PRJ_1644,CUST_62,PRJ_Vert_06,PRJ_Exec_32,Standard Billable,Active,PM_641,Project_Manager_640,ASDM_56,Account_Service_Delivery_Manager_56,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_02
PID_1645,PRJ_1645,CUST_125,PRJ_Vert_04,PRJ_Exec_31,Standard Billable,Active,PM_136,Project_Manager_136,ASDM_78,Account_Service_Delivery_Manager_77,Confirmed,01-03-2026,31-03-2026,Vertical_04,Unit_01,Commercial_Model_02
PID_1646,PRJ_1646,CUST_231,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_322,Project_Manager_322,ASDM_52,Account_Service_Delivery_Manager_52,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1647,PRJ_1647,CUST_43,PRJ_Vert_02,PRJ_Exec_06,Standard Billable,Active,PM_48,Project_Manager_48,ASDM_06,Account_Service_Delivery_Manager_06,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_575,PRJ_575,CUST_231,PRJ_Vert_01,PRJ_Exec_01,Standard Billable,Active,PM_322,Project_Manager_322,ASDM_52,Account_Service_Delivery_Manager_52,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1648,PRJ_1648,CUST_13,PRJ_Vert_06,PRJ_Exec_11,Standard Billable,Active,PM_642,Project_Manager_641,ASDM_13,Account_Service_Delivery_Manager_13,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1649,PRJ_1649,CUST_67,PRJ_Vert_02,PRJ_Exec_46,Standard Billable,Active,PM_253,Project_Manager_253,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1650,PRJ_1650,CUST_301,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_643,Project_Manager_642,ASDM_30,Account_Service_Delivery_Manager_30,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_576,PRJ_576,CUST_154,PRJ_Vert_03,PRJ_Exec_16,Standard Billable,Active,PM_313,Project_Manager_313,ASDM_95,Account_Service_Delivery_Manager_94,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_02
PID_1651,PRJ_1651,CUST_215,PRJ_Vert_05,PRJ_Exec_37,Standard Billable,Active,PM_644,Project_Manager_643,ASDM_112,Account_Service_Delivery_Manager_111,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_05
PID_1652,PRJ_1652,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_83,Project_Manager_83,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1653,PRJ_1653,CUST_401,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_190,Project_Manager_190,ASDM_07,Account_Service_Delivery_Manager_07,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1654,PRJ_1654,CUST_364,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_565,Project_Manager_565,ASDM_21,Account_Service_Delivery_Manager_21,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1572,PRJ_1572,CUST_189,PRJ_Vert_03,PRJ_Exec_03,Standard Billable,Active,PM_448,Project_Manager_448,ASDM_46,Account_Service_Delivery_Manager_46,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_04
PID_1655,PRJ_1655,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_645,Project_Manager_644,ASDM_60,Account_Service_Delivery_Manager_59,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1656,PRJ_1656,CUST_78,PRJ_Vert_01,PRJ_Exec_22,Standard Billable,Active,PM_95,Project_Manager_95,ASDM_65,Account_Service_Delivery_Manager_64,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_1657,PRJ_1657,CUST_67,PRJ_Vert_02,PRJ_Exec_27,Standard Billable,Active,PM_253,Project_Manager_253,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1658,PRJ_1658,CUST_139,PRJ_Vert_02,PRJ_Exec_19,Standard Billable,Active,PM_179,Project_Manager_179,ASDM_38,Account_Service_Delivery_Manager_38,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
PID_1659,PRJ_1659,CUST_204,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_271,Project_Manager_271,ASDM_76,Account_Service_Delivery_Manager_75,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_05
PID_103,PRJ_103,CUST_27,PRJ_Vert_03,PRJ_Exec_03,Customer Non Billable,Active,PM_89,Project_Manager_89,ASDM_27,Account_Service_Delivery_Manager_27,Confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_01,Commercial_Model_05
PID_1660,PRJ_1660,CUST_73,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_87,Project_Manager_87,ASDM_26,Account_Service_Delivery_Manager_26,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1661,PRJ_1661,CUST_251,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_646,Project_Manager_645,ASDM_22,Account_Service_Delivery_Manager_22,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1663,PRJ_1663,CUST_67,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_253,Project_Manager_253,ASDM_59,Account_Service_Delivery_Manager_58,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1664,PRJ_1664,CUST_12,PRJ_Vert_03,PRJ_Exec_10,Standard Billable,Active,PM_12,Project_Manager_12,ASDM_12,Account_Service_Delivery_Manager_12,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_03,Unit_02,Commercial_Model_02
PID_1665,PRJ_1665,CUST_120,PRJ_Vert_02,PRJ_Exec_23,Standard Billable,Active,PM_647,Project_Manager_646,ASDM_60,Account_Service_Delivery_Manager_59,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_01
PID_1666,PRJ_1666,CUST_215,PRJ_Vert_05,PRJ_Exec_09,Standard Billable,Active,PM_572,Project_Manager_572,ASDM_112,Account_Service_Delivery_Manager_111,Confirmed,01-03-2026,31-03-2026,Vertical_05,Unit_01,Commercial_Model_04
PID_1667,PRJ_1667,CUST_13,PRJ_Vert_06,PRJ_Exec_18,Standard Billable,Active,PM_74,Project_Manager_74,ASDM_29,Account_Service_Delivery_Manager_29,Confirmed,01-03-2026,31-03-2026,Vertical_06,Unit_01,Commercial_Model_04
PID_1668,PRJ_1668,CUST_60,PRJ_Vert_01,PRJ_Exec_16,Standard Billable,Active,PM_67,Project_Manager_67,ASDM_55,Account_Service_Delivery_Manager_55,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_04
PID_870,PRJ_870,CUST_30,PRJ_Vert_01,PRJ_Exec_20,Standard Billable,Active,PM_32,Project_Manager_32,ASDM_31,Account_Service_Delivery_Manager_31,Confirmed,01-03-2026,31-03-2026,Vertical_01,Unit_01,Commercial_Model_01
PID_1670,PRJ_1670,CUST_402,PRJ_Vert_02,PRJ_Exec_15,Standard Billable,Active,PM_196,Project_Manager_196,ASDM_84,Account_Service_Delivery_Manager_83,Confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_04
PID_1671,PRJ_1671,CUST_41,PRJ_Vert_02,PRJ_Exec_02,Standard Billable,Active,PM_649,Project_Manager_648,ASDM_02,Account_Service_Delivery_Manager_02,Yet to be confirmed,01-03-2026,31-03-2026,Vertical_02,Unit_01,Commercial_Model_02
